qty,entrydate,entrytime,entryprice,exitdate,exittime,exitprice
-100,20210317,1030,28775.32228,20210317,1130,28498.51309
100,20210317,1145,28529.57161,20210317,1215,28676.42525
100,20210317,1345,28766.63071,20210317,1400,28851.03633
-100,20210317,1430,28906.07837,20210317,1515,29171.52859
100,20210317,1515,29171.52859,20210317,1530,29201.34326
100,20210319,1515,29238.14174,20210319,1530,29299.7363
-100,20210322,1115,29511.27847,20210322,1230,29692.62198
-100,20210323,1045,29601.25628,20210323,1100,29249.72981
-100,20210323,1345,29454.2568,20210323,1430,29192.81857
100,20210324,0930,29505.31391,20210324,1130,29905.24523
-100,20210324,1145,29826.92924,20210324,1500,29973.32374
100,20210325,0930,30376.34776,20210325,1530,30299.44946
-100,20210326,1015,29812.83502,20210326,1215,29689.13986
-100,20210326,1330,29794.67003,20210326,1530,29656.03448
100,20210331,1230,29844.77731,20210331,1330,29945.49919
100,20210331,1415,29872.99496,20210331,1430,29944.64732
-100,20210401,1000,29783.17846,20210401,1100,29913.11735
100,20210401,1330,29635.82022,20210401,1415,29433.40692
100,20210401,1430,29363.44457,20210401,1515,29254.09374
-100,20210405,1030,30578.46817,20210405,1530,30450.02086
-100,20210406,0930,30321.45288,20210406,1530,30565.19633
100,20210407,1015,30379.25461,20210407,1045,30532.06707
100,20210407,1315,30005.07086,20210407,1330,30141.18129
-100,20210407,1400,30129.5571,20210407,1530,30183.16655
-100,20210408,1315,30151.76893,20210408,1330,30040.49459
-100,20210412,0945,32048.35456,20210412,1145,32357.22375
-100,20210412,1215,32441.98967,20210412,1445,32594.52412
100,20210413,1300,31859.30929,20210413,1315,31987.71672
-100,20210413,1345,31880.02907,20210413,1400,31559.03196
-100,20210415,1330,31395.20281,20210415,1345,31242.57989
100,20210416,0945,31104.19907,20210416,1530,31227.45768
-100,20210419,1245,32611.21239,20210419,1300,32482.82471
100,20210422,1045,32213.69275,20210422,1130,32092.42619
-100,20210422,1345,31720.15213,20210422,1500,31564.51076
-100,20210423,0945,31720.20244,20210423,1000,31538.42879
-100,20210426,1045,30788.17734,20210426,1115,30684.35313
-100,20210426,1445,31006.55013,20210426,1530,30964.64148
-100,20210427,1145,30747.32921,20210427,1200,30675.7876
100,20210427,1330,30698.38833,20210427,1400,30604.9528
-100,20210427,1515,30538.78043,20210427,1530,30518.50948
100,20210428,1000,30229.06071,20210428,1030,30305.23432
-100,20210429,1115,29965.37501,20210429,1130,29751.32356
-100,20210429,1415,29721.215,20210429,1530,29663.028
100,20210430,1000,29892.41719,20210430,1015,30025.16108
100,20210430,1245,29937.92372,20210430,1315,30110.1429
-100,20210430,1430,30339.62173,20210430,1530,30464.67773
-100,20210503,0930,30790.87913,20210503,1530,30547.22295
-100,20210504,1230,30171.6465,20210504,1315,30540.13279
-100,20210504,1330,30487.80488,20210504,1445,30864.19753
-100,20210504,1515,30790.40509,20210504,1530,30821.39004
-100,20210505,1015,30688.02553,20210505,1530,30247.39343
100,20210506,0930,30426.21035,20210506,1530,30292.65736
100,20210507,1145,30155.63322,20210507,1215,30316.81067
-100,20210507,1230,30308.35723,20210507,1530,30298.39373
100,20210510,0930,30026.28802,20210510,1530,29990.98771
100,20210511,1515,30327.29214,20210511,1530,30368.55276
-100,20210512,0945,30599.89565,20210512,1030,30693.6771
-100,20210512,1400,30574.5415,20210512,1500,30791.63761
-100,20210514,0945,30763.55134,20210514,1145,30941.02486
-100,20210514,1215,30978.93432,20210514,1245,30875.01331
-100,20210514,1415,31002.56081,20210514,1500,30927.10173
100,20210514,1500,30927.10173,20210514,1530,31053.10391
-100,20210517,1330,30152.26896,20210517,1345,30094.14955
100,20210518,1115,29310.17048,20210518,1130,29361.97888
-100,20210518,1145,29382.38232,20210518,1330,29325.5132
-100,20210518,1445,29388.42684,20210518,1530,29337.2567
-100,20210519,1045,29615.6335,20210519,1200,29536.38218
-100,20210519,1400,29635.425,20210519,1445,29578.1855
100,20210519,1500,29567.42852,20210519,1530,29572.49994
-100,20210520,0945,29616.46676,20210520,1315,29700.0297
100,20210520,1415,29696.9427,20210520,1500,29888.48606
-100,20210520,1515,29903.18843,20210520,1530,29859.6596
100,20210521,1145,29215.71864,20210521,1200,29262.18331
100,20210524,0930,28640.5751,20210524,1500,28342.58246
-100,20210525,1130,28781.32668,20210525,1345,28960.53403
100,20210526,1145,28703.58809,20210526,1330,28624.79336
-100,20210527,1000,28902.27707,20210527,1130,28764.56206
100,20210527,1215,28708.40869,20210527,1315,28628.03028
-100,20210527,1445,28671.40987,20210527,1515,28525.33977
100,20210528,0930,28141.26917,20210528,1015,28253.4561
100,20210528,1045,28219.01341,20210528,1100,28279.2234
-100,20210528,1515,28324.59992,20210528,1530,28253.33637
100,20210531,1130,28249.38558,20210531,1230,28186.40232
100,20210531,1315,28155.41224,20210531,1415,28078.17526
100,20210601,0945,27978.48455,20210601,1000,28116.18733
-100,20210602,1315,28330.13675,20210602,1345,28296.58786
100,20210603,0945,28023.80342,20210603,1100,28073.36694
100,20210604,1300,28086.37684,20210604,1315,28164.37291
100,20210607,1015,28050.13681,20210607,1115,28007.20345
100,20210607,1115,28007.20345,20210607,1130,28048.99599
-100,20210607,1300,28106.3093,20210607,1315,28063.40084
100,20210608,1130,28365.21347,20210608,1200,28418.73875
-100,20210608,1215,28425.24161,20210608,1245,28378.77722
100,20210608,1345,28316.57936,20210608,1415,28380.87129
-100,20210608,1415,28380.87129,20210608,1500,28322.19327
-100,20210609,0930,28341.01611,20210609,1015,28161.3193
100,20210609,1015,28161.3193,20210609,1030,28192.75954
-100,20210609,1330,28576.04156,20210609,1530,28624.58852
100,20210610,0930,28628.80888,20210610,1330,28460.59488
100,20210610,1400,28471.37204,20210610,1430,28412.76358
100,20210611,1345,28470.39933,20210611,1415,28404.65268
-100,20210614,0945,28832.19518,20210614,1330,28603.58718
100,20210614,1500,28501.2341,20210614,1530,28530.79257
-100,20210615,1345,28363.60439,20210615,1530,28331.78217
100,20210616,0945,28262.83875,20210616,1030,28381.07266
100,20210616,1300,28504.93064,20210616,1530,28491.16489
-100,20210617,1230,28760.42565,20210617,1245,28688.2718
100,20210617,1315,28673.30071,20210617,1330,28736.78826
-100,20210617,1445,28927.65194,20210617,1500,28829.82618
-100,20210621,1230,29094.29461,20210621,1245,29029.2615
-100,20210622,1415,28627.90734,20210622,1430,28518.7097
100,20210623,1230,28722.59147,20210623,1245,28757.94438
-100,20210623,1330,28753.64452,20210623,1445,28866.73527
100,20210625,1415,28070.924,20210625,1500,28133.58954
-100,20210628,1000,28173.49804,20210628,1530,28134.49979
100,20210629,1145,28329.41443,20210629,1200,28360.94981
-100,20210701,1100,28686.21441,20210701,1115,28637.95044
100,20210701,1330,28537.26539,20210701,1400,28600.92839
100,20210702,1245,28621.39335,20210702,1300,28561.63601
100,20210702,1500,28662.73987,20210702,1530,28595.08079
100,20210705,0945,28405.66125,20210705,1315,28376.20031
-100,20210705,1445,28305.83893,20210705,1530,28277.34419
-100,20210706,1300,27957.95124,20210706,1345,27917.3646
100,20210707,0945,27967.68614,20210707,1015,28011.98913
100,20210707,1330,27946.23145,20210707,1400,27925.19956
-100,20210708,1045,27930.19128,20210708,1145,27964.20582
-100,20210708,1330,28071.98781,20210708,1400,28239.25426
-100,20210708,1445,28302.55431,20210708,1515,28224.66836
100,20210709,1100,28396.98992,20210709,1530,28348.68887
100,20210712,0930,28202.49959,20210712,1315,28334.35101
-100,20210712,1345,28311.72912,20210712,1445,28437.32627
-100,20210713,1100,28158.90068,20210713,1130,28111.20794
100,20210714,1330,27909.96246,20210714,1430,27963.97122
-100,20210714,1445,27956.93514,20210714,1530,27990.66232
-100,20210719,1315,28533.51975,20210719,1515,28443.06906
-100,20210720,1215,28992.23008,20210720,1230,28948.96442
-100,20210720,1400,28872.15266,20210720,1430,28959.02443
-100,20210720,1500,28981.30706,20210720,1530,28997.9049
100,20210723,1030,28658.92016,20210723,1045,28785.0548
-100,20210723,1100,28770.4378,20210723,1245,28673.05407
-100,20210723,1345,28579.02243,20210723,1530,28555.11136
-100,20210726,0930,28588.00962,20210726,1530,28604.81448
-100,20210728,1100,29217.51122,20210728,1130,29107.75984
-100,20210728,1200,29168.33777,20210728,1315,29102.7195
100,20210728,1400,28945.61264,20210728,1430,29081.89899
100,20210729,0930,28860.98673,20210729,1230,28985.38122
100,20210729,1345,28793.55024,20210729,1415,28836.89277
100,20210730,1200,28868.36028,20210730,1245,28832.11205
-100,20210730,1515,28852.95094,20210730,1530,28826.33574
100,20210802,1130,28602.5236,20210802,1145,28648.78028
100,20210802,1245,28640.94423,20210802,1330,28663.97225
-100,20210802,1430,28683.8282,20210802,1445,28777.97219
100,20210803,0930,28709.76864,20210803,1015,28629.05477
-100,20210804,1200,27933.70215,20210804,1215,27786.34523
-100,20210805,1045,27935.37988,20210805,1100,27890.30742
100,20210805,1300,27734.98116,20210805,1515,27824.07395
-100,20210806,0930,27709.27429,20210806,1530,27776.81331
-100,20210809,1245,27713.88188,20210809,1345,27852.82567
-100,20210809,1400,27834.95542,20210809,1415,27743.56072
-100,20210811,0930,27592.37236,20210811,0945,27694.23351
100,20210811,1245,27909.4172,20210811,1330,27831.46932
100,20210812,1015,27801.71815,20210812,1145,27843.51942
-100,20210813,1030,27685.87605,20210813,1045,27657.92676
-100,20210816,0930,27618.12965,20210816,1530,27693.65829
100,20210818,1045,27708.50651,20210818,1100,27766.90241
100,20210820,1000,28379.94503,20210820,1030,28481.10279
-100,20210820,1330,28506.75895,20210820,1530,28539.62727
-100,20210823,1230,28553.52143,20210823,1330,28478.26397
100,20210823,1415,28449.50213,20210823,1445,28384.73809
100,20210823,1515,28442.30053,20210823,1530,28469.75089
100,20210824,1445,27951.42601,20210824,1515,27999.36161
100,20210825,1400,28048.13059,20210825,1415,28102.63645
-100,20210825,1500,28094.97788,20210825,1530,28093.8334
-100,20210826,0930,28123.77837,20210826,1200,27974.57111
-100,20210826,1300,28025.21709,20210826,1500,28103.1498
-100,20210827,0945,28157.11671,20210827,1015,28111.60306
100,20210827,1045,28063.00706,20210827,1145,27950.91819
100,20210827,1345,28008.61545,20210827,1430,27960.29638
100,20210831,1100,27367.3062,20210831,1315,27280.73789
100,20210831,1415,27485.62845,20210831,1530,27404.65578
100,20210901,1015,27000.39151,20210901,1030,27082.87631
-100,20210901,1230,27212.10612,20210901,1300,27099.16941
-100,20210902,1300,27105.6701,20210902,1530,27010.23688
-100,20210903,1145,27177.60565,20210903,1200,27113.97495
100,20210903,1215,27098.36163,20210903,1245,27155.05946
100,20210903,1330,27084.08661,20210903,1400,27144.48193
-100,20210903,1415,27197.60008,20210903,1530,27089.40588
-100,20210906,1045,27216.1054,20210906,1130,27175.27919
100,20210906,1415,27190.02017,20210906,1530,27222.73643
-100,20210907,1030,27521.67332,20210907,1130,27442.29571
100,20210907,1345,27209.40357,20210907,1400,27273.70665
-100,20210908,0930,27251.66916,20210908,1045,27103.64978
100,20210908,1200,27121.99065,20210908,1215,27095.49808
-100,20210909,1030,27196.15773,20210909,1045,27143.70829
-100,20210909,1415,27230.14922,20210909,1445,27261.66152
100,20210913,1115,27389.04356,20210913,1215,27355.66467
-100,20210913,1400,27317.70214,20210913,1445,27348.55736
-100,20210914,1015,27173.69152,20210914,1215,27226.29407
100,20210914,1300,27233.85713,20210914,1530,27240.53391
-100,20210915,1215,27213.0688,20210915,1315,27169.04034
100,20210915,1445,27001.19345,20210915,1515,27067.9948
-100,20210916,1345,26673.0682,20210916,1400,26644.53394
100,20210917,0930,26342.47856,20210917,1100,26208.71309
100,20210917,1100,26208.71309,20210917,1115,26298.7299
-100,20210917,1445,26602.74913,20210917,1515,26425.66461
100,20210920,1030,26477.86186,20210920,1215,26583.12477
-100,20210921,1130,27250.48097,20210921,1145,27173.06389
100,20210922,1215,26895.96372,20210922,1300,26822.63133
-100,20210922,1300,26822.63133,20210922,1330,26951.96217
-100,20210922,1430,26930.91278,20210922,1530,26953.34242
100,20210923,1345,26447.33014,20210923,1400,26479.3342
100,20210923,1400,26479.3342,20210923,1430,26423.22073
100,20210923,1500,26439.60335,20210923,1530,26388.70563
-100,20210924,1215,26455.02646,20210924,1300,26412.64743
100,20210924,1500,26407.31166,20210924,1530,26444.49763
100,20210927,1000,26119.85618,20210927,1145,26229.5082
-100,20210927,1500,26182.84265,20210927,1530,26159.48654
-100,20210928,1000,26196.52634,20210928,1100,26290.88232
-100,20210929,1100,26555.31139,20210929,1315,26378.19473
-100,20210930,1015,26433.59287,20210930,1045,26495.6461
-100,20210930,1200,26447.67988,20210930,1215,26394.9744
-100,20210930,1330,26582.31213,20210930,1430,26717.82239
100,20211004,1230,26575.495,20211004,1415,26491.01359
100,20211004,1500,26500.59626,20211004,1530,26490.03114
-100,20211005,1200,26631.86769,20211005,1215,26612.05872
100,20211006,1015,26251.09434,20211006,1030,26297.69251
-100,20211006,1330,26343.51949,20211006,1430,26491.36448
100,20211007,0945,26360.88045,20211007,1030,26408.25311
100,20211008,1000,26350.42642,20211008,1015,26305.37116
100,20211008,1445,26386.61671,20211008,1530,26364.35539
-100,20211011,1215,26130.12804,20211011,1245,26092.62883
-100,20211012,1045,26075.6193,20211012,1415,25947.20263
-100,20211013,1200,25859.57218,20211013,1530,25840.9618
100,20211014,1200,25698.31972,20211014,1345,25627.88314
100,20211018,1100,25163.75312,20211018,1215,25078.36991
100,20211018,1315,25118.46496,20211018,1530,25150.90543
100,20211019,1230,25062.62523,20211019,1245,25117.07698
100,20211019,1345,25073.93677,20211019,1400,25121.11518
-100,20211019,1500,25154.06867,20211019,1515,25267.55179
100,20211020,1045,25164.22804,20211020,1130,25112.85087
100,20211020,1330,25182.98587,20211020,1415,25256.35197
100,20211021,1030,25156.85298,20211021,1045,25181.93951
-100,20211021,1130,25242.96352,20211021,1445,25025.68261
-100,20211022,1145,24760.41206,20211022,1300,24831.76479
-100,20211022,1330,24814.0805,20211022,1415,24706.60902
-100,20211022,1445,24784.77521,20211022,1530,24743.28838
100,20211025,1215,24063.82689,20211025,1415,24275.61563
-100,20211025,1445,24295.43246,20211025,1530,24188.47661
100,20211026,1000,24178.56353,20211026,1030,24277.53102
-100,20211027,1045,24240.66129,20211027,1430,24364.45324
100,20211028,1315,24859.54358,20211028,1400,25031.44575
100,20211029,1100,25137.62852,20211029,1115,25263.49829
100,20211029,1445,25479.39481,20211029,1530,25352.8804
-100,20211101,1300,25284.3222,20211101,1315,25227.93439
100,20211102,0930,24978.54967,20211102,1015,25055.34098
-100,20211102,1245,24912.74312,20211102,1400,25013.60115
-100,20211102,1415,24984.91536,20211102,1530,24976.27254
-100,20211103,1230,25132.57433,20211103,1315,25265.82809
-100,20211108,1145,25522.54215,20211108,1230,25425.88355
-100,20211108,1330,25324.14911,20211108,1415,25245.19395
100,20211109,1215,25261.07319,20211109,1345,25364.55202
-100,20211110,1000,25572.96222,20211110,1400,25474.10494
100,20211110,1415,25469.5308,20211110,1445,25588.73277
-100,20211110,1500,25583.20105,20211110,1530,25575.44757
-100,20211111,1130,25809.44884,20211111,1200,25746.65294
100,20211111,1215,25841.82991,20211111,1530,25852.15155
-100,20211112,1100,25896.63875,20211112,1145,25844.70177
100,20211112,1500,25705.58621,20211112,1530,25733.40196
-100,20211115,1030,25681.49045,20211115,1100,25642.20913
100,20211115,1230,25790.97703,20211115,1300,25717.88254
100,20211115,1445,25746.65294,20211115,1530,25757.927
-100,20211117,0930,26160.54728,20211117,1015,26006.07762
-100,20211117,1300,26156.78376,20211117,1315,26094.19482
-100,20211118,0930,26223.38654,20211118,1045,26416.86876
100,20211118,1115,26332.14312,20211118,1145,26413.1009
-100,20211118,1445,26315.78947,20211118,1500,26189.21973
100,20211122,1315,26830.76362,20211122,1330,26978.9025
100,20211122,1415,26987.42116,20211122,1430,27174.9838
-100,20211123,0930,26958.24707,20211123,1530,26832.59946
100,20211125,1230,26789.54136,20211125,1500,26654.6543
100,20211125,1515,26773.76171,20211125,1530,26766.48782
100,20211126,1315,27423.89526,20211126,1345,27545.17409
-100,20211126,1400,27574.11232,20211126,1415,27501.01066
-100,20211129,0930,27847.08608,20211129,1415,27480.07694
100,20211129,1415,27480.07694,20211129,1430,27657.92676
100,20211130,1045,27199.7824,20211130,1100,27311.47232
-100,20211130,1145,27659.99231,20211130,1530,28002.57624
100,20211202,1045,27367.34364,20211202,1100,27412.2807
100,20211202,1100,27412.2807,20211202,1130,27326.13745
100,20211203,0945,27135.82703,20211203,1000,27228.66634
-100,20211203,1030,27231.29857,20211203,1115,27150.30408
-100,20211203,1445,27602.27332,20211203,1500,27511.14889
-100,20211206,0945,27644.96675,20211206,1015,27503.88492
100,20211207,1030,27404.76843,20211207,1045,27357.08658
100,20211207,1230,27224.70043,20211207,1330,27141.16664
100,20211207,1445,27095.68163,20211207,1515,27229.03705
-100,20211208,1030,26909.78763,20211208,1130,26786.85034
-100,20211208,1300,26844.95295,20211208,1330,26757.78585
100,20211209,1115,26915.76308,20211209,1215,26850.75545
-100,20211210,1030,26985.67331,20211210,1245,27046.6907
-100,20211210,1400,27004.25587,20211210,1445,26882.58761
100,20211213,1345,26821.1925,20211213,1400,26959.70064
-100,20211213,1430,26949.09316,20211213,1530,26903.41673
100,20211215,1145,26924.02444,20211215,1230,26982.32388
-100,20211215,1300,27013.04595,20211215,1330,26961.44513
100,20211216,1115,27039.26778,20211216,1130,27170.33217
-100,20211217,1045,27800.75201,20211217,1245,27879.22719
-100,20211220,1030,29047.60176,20211220,1045,28956.04762
100,20211221,0930,28649.19066,20211221,1200,28528.22868
100,20211221,1200,28528.22868,20211221,1315,28600.92839
-100,20211221,1445,28905.07573,20211221,1530,28795.62307
100,20211222,1015,28622.00775,20211222,1030,28772.01059
100,20211222,1115,28638.68858,20211222,1315,28722.79772
-100,20211222,1415,28694.40459,20211222,1430,28613.24478
-100,20211223,1030,28424.83762,20211223,1100,28384.89923
-100,20211227,1115,28756.1664,20211227,1230,28604.11899
-100,20211228,1045,28474.57434,20211228,1115,28406.83127
100,20211228,1245,28328.6119,20211228,1315,28367.18484
100,20211228,1430,28362.92059,20211228,1445,28448.04533
-100,20211228,1500,28430.8987,20211228,1530,28397.83665
100,20211229,1000,28281.98268,20211229,1015,28329.81571
100,20211229,1145,28407.5979,20211229,1300,28365.41462
100,20211229,1430,28395.78039,20211229,1515,28465.45575
-100,20211230,0930,28603.25991,20211230,1530,28514.92828
100,20211231,1000,28054.42559,20211231,1530,28031.22679
-100,20220104,1130,27158.08313,20220104,1145,27112.50469
100,20220104,1230,27141.20347,20220104,1345,27283.64073
-100,20220105,1215,26590.79427,20220105,1245,26472.11427
100,20220105,1445,26368.10935,20220105,1500,26496.38324
-100,20220106,0945,26771.28886,20220106,1345,26616.98163
100,20220106,1400,26643.96601,20220106,1430,26420.25377
100,20220106,1445,26413.79857,20220106,1500,26495.6812
100,20220111,0930,26013.07938,20220111,0945,26121.5278
100,20220111,1015,26145.49971,20220111,1045,26050.1126
100,20220113,1030,25916.00106,20220113,1530,25922.18161
-100,20220114,1145,26174.58448,20220114,1315,26099.43886
100,20220118,1330,25730.38926,20220118,1445,25828.91444
100,20220119,1030,26145.6706,20220119,1215,26266.74669
-100,20220119,1300,26369.9172,20220119,1315,26300.14781
100,20220119,1330,26325.52299,20220119,1445,26167.90637
100,20220120,1215,26301.80799,20220120,1245,26209.4
-100,20220124,0945,26651.91927,20220124,1200,26907.54299
-100,20220125,1315,26775.08792,20220125,1445,26573.69417
-100,20220127,1200,26907.14479,20220127,1215,26983.27037
-100,20220127,1515,26317.17459,20220127,1530,26326.49327
-100,20220128,1045,26108.84254,20220128,1100,26021.60834
100,20220128,1230,25994.28126,20220128,1245,26065.05055
-100,20220128,1430,26381.25664,20220128,1530,26455.02646
-100,20220131,1100,26430.41401,20220131,1115,26346.261
-100,20220131,1345,26255.43652,20220131,1530,26254.98845
-100,20220201,1145,25961.88795,20220201,1200,25787.95084
-100,20220201,1515,25927.62563,20220201,1530,25839.79328
100,20220202,1215,25452.74062,20220202,1430,25381.35486
100,20220203,0930,25385.28517,20220203,1215,25476.86319
100,20220203,1300,25346.93619,20220203,1345,25471.21752
100,20220203,1445,25467.09842,20220203,1500,25521.14171
100,20220204,1000,25458.11885,20220204,1015,25524.13818
100,20220204,1130,25588.89647,20220204,1145,25666.29707
-100,20220204,1330,25730.7534,20220204,1530,25765.89111
-100,20220208,1115,26657.21224,20220208,1145,26514.22753
100,20220208,1300,26347.02456,20220208,1315,26527.69691
100,20220208,1400,26426.74704,20220208,1500,26290.43304
100,20220209,1000,25946.39475,20220209,1030,26021.8792
-100,20220210,1015,25734.19663,20220210,1115,25534.40314
100,20220210,1200,25542.71892,20220210,1300,25485.49875
100,20220210,1345,25504.99898,20220210,1400,25548.0047
-100,20220211,1030,25960.3378,20220211,1245,25825.97939
100,20220211,1500,25930.21402,20220211,1530,26013.38389
100,20220214,1115,26676.80385,20220214,1145,26796.14564
-100,20220214,1145,26796.14564,20220214,1230,26703.37491
-100,20220215,1100,27154.76451,20220215,1145,26998.05884
-100,20220215,1330,26813.24574,20220215,1345,26570.48152
100,20220216,1400,26027.77163,20220216,1415,26066.30747
-100,20220217,1045,26510.43185,20220217,1515,26684.31389
100,20220218,1300,26465.00334,20220218,1330,26508.32361
-100,20220218,1330,26508.32361,20220218,1400,26455.62136
-100,20220221,0945,26833.93151,20220221,1000,26730.17757
100,20220222,1445,26646.6284,20220222,1515,26764.58938
100,20220223,1400,26611.03187,20220223,1515,26751.91611
100,20220224,1145,27628.12543,20220224,1200,27715.26446
-100,20220228,1415,27696.99488,20220228,1515,27572.4777
100,20220302,1145,28388.88802,20220302,1245,28555.11136
-100,20220302,1445,28486.74156,20220302,1515,28174.84747
-100,20220303,1115,28315.57711,20220303,1245,28464.88856
100,20220303,1400,28471.3315,20220303,1415,28577.42983
-100,20220307,1030,30457.30115,20220307,1100,30225.63436
100,20220307,1215,30270.00848,20220307,1330,30496.17273
-100,20220307,1430,30600.5043,20220307,1515,30295.31877
100,20220309,0930,30089.12399,20220309,1230,29850.92448
-100,20220309,1345,29735.35534,20220309,1430,29498.52507
-100,20220309,1515,29496.13232,20220309,1530,29456.81631
-100,20220310,1415,29019.99478,20220310,1530,29036.00465
100,20220311,1015,28742.65266,20220311,1030,28935.01774
-100,20220311,1100,28884.74553,20220311,1345,29061.95282
100,20220314,1200,28494.08748,20220314,1215,28537.63186
100,20220314,1300,28433.32386,20220314,1345,28372.81884
-100,20220315,1130,28161.75549,20220315,1200,28077.18981
100,20220315,1215,28089.84819,20220315,1245,28318.2633
100,20220316,0945,27982.20332,20220316,1015,28082.78806
100,20220316,1100,28040.97347,20220316,1245,27964.40132
100,20220316,1300,28001.00804,20220316,1315,28107.13879
100,20220316,1400,28042.62479,20220316,1500,27960.02276
100,20220317,1145,27356.03885,20220317,1215,27406.64611
100,20220317,1300,27414.53519,20220317,1530,27472.52747
-100,20220321,1030,27649.24718,20220321,1100,27607.03593
-100,20220321,1300,27787.23316,20220321,1345,27720.14298
100,20220322,1415,27489.59519,20220322,1515,27423.55684
-100,20220325,1415,28309.8456,20220325,1430,28243.92014
-100,20220328,1345,28060.44782,20220328,1400,28003.90935
-100,20220329,1330,27991.60252,20220329,1515,27836.42758
100,20220330,1330,27536.07225,20220330,1345,27600.14021
-100,20220330,1400,27559.63561,20220330,1530,27532.2437
100,20220331,1115,27418.18072,20220331,1215,27468.07523
-100,20220331,1215,27468.07523,20220331,1315,27406.53344
100,20220401,1430,26902.18634,20220401,1530,26852.8464
-100,20220405,1015,26131.83511,20220405,1030,26038.27627
100,20220405,1115,26022.65793,20220405,1315,25881.75918
100,20220407,1500,26472.92019,20220407,1530,26455.02646
100,20220411,0945,26445.79142,20220411,1030,26333.11389
100,20220411,1030,26333.11389,20220411,1230,26390.93419
-100,20220411,1245,26404.73173,20220411,1300,26272.23288
-100,20220411,1300,26272.23288,20220411,1500,26461.78191
100,20220412,1000,26670.64948,20220412,1200,26568.64608
100,20220412,1215,26576.87227,20220412,1345,26674.56234
100,20220412,1500,26377.42936,20220412,1530,26388.70563
100,20220413,1000,26315.37397,20220413,1015,26415.57779
100,20220418,1200,27093.88301,20220418,1230,27160.66484
-100,20220418,1315,27270.73155,20220418,1445,27135.01706
100,20220419,1230,27018.37385,20220419,1300,27078.25616
100,20220419,1415,26916.77736,20220419,1445,26990.58973
100,20220420,1130,27494.01661,20220420,1245,27348.03381
100,20220421,0945,27306.81114,20220421,1015,27363.11261
100,20220421,1315,27273.967,20220421,1430,27124.74944
-100,20220422,1030,27477.20766,20220422,1415,27657.69728
-100,20220425,0930,27881.75348,20220425,1530,27597.6266
100,20220426,1215,27373.22433,20220426,1300,27493.63866
-100,20220426,1315,27491.06884,20220426,1330,27431.56852
100,20220427,1115,27684.72634,20220427,1130,27714.84199
100,20220427,1400,27802.5684,20220427,1445,27690.66755
100,20220428,1500,27440.3002,20220428,1515,27502.52336
-100,20220429,1015,27437.28865,20220429,1030,27382.2563
100,20220429,1200,27240.94205,20220429,1400,27323.63617
-100,20220429,1400,27323.63617,20220429,1415,27402.59064
100,20220502,1345,27795.34289,20220502,1500,27640.72585
-100,20220504,1300,27886.22421,20220504,1315,27810.06836
-100,20220504,1515,28260.64225,20220504,1530,28292.3448
100,20220505,1245,27944.66955,20220505,1315,28066.23632
-100,20220506,1330,28825.38017,20220506,1530,28827.99775
-100,20220509,0945,29371.33593,20220509,1030,29280.43335
100,20220509,1300,29088.83585,20220509,1530,29121.11033
-100,20220511,1045,29098.61229,20220511,1100,29029.13509
100,20220511,1200,28952.77802,20220511,1230,29034.31856
-100,20220511,1330,29151.28936,20220511,1400,29020.87907
100,20220512,1045,29400.35045,20220512,1100,29517.11476
-100,20220512,1300,29665.0519,20220512,1330,29577.04821
-100,20220512,1445,29904.48507,20220512,1515,29748.13739
100,20220513,0945,29567.82193,20220513,1015,29738.49455
100,20220513,1100,29609.14449,20220513,1300,29524.65309
100,20220513,1345,29513.67369,20220513,1415,29796.31241
-100,20220516,1030,29677.46531,20220516,1145,29804.88234
-100,20220516,1300,29850.65716,20220516,1345,29669.23256
-100,20220517,1015,29593.54742,20220517,1100,29442.63618
-100,20220517,1230,29322.11665,20220517,1400,29238.44095
-100,20220518,1030,29001.47908,20220518,1045,28937.27845
-100,20220518,1330,29244.04153,20220518,1345,29104.66766
100,20220519,1015,29837.60881,20220519,1130,29920.09838
100,20220519,1400,30010.69881,20220519,1415,30107.46861
100,20220520,1200,29378.79996,20220520,1315,29208.50785
-100,20220524,1030,29194.56572,20220524,1145,29038.53413
100,20220524,1200,29027.49194,20220524,1215,29085.6208
100,20220525,1130,28919.32809,20220525,1245,29038.23901
100,20220525,1430,29020.41586,20220525,1500,29102.63481
-100,20220526,1100,29024.20619,20220526,1215,28964.47652
-100,20220526,1245,28949.80249,20220526,1300,28867.19359
100,20220526,1345,28672.97185,20220526,1400,28752.15641
-100,20220527,1215,28207.82965,20220527,1230,28112.82802
100,20220527,1415,28039.00787,20220527,1445,28090.51889
-100,20220530,1430,27875.38032,20220530,1530,27863.69082
-100,20220531,0945,28011.32218,20220531,1015,27933.97526
100,20220531,1115,27872.77749,20220531,1245,27961.82093
100,20220601,0945,28083.18239,20220601,1045,27971.44116
100,20220601,1200,28008.0271,20220601,1315,28102.51799
-100,20220601,1500,28224.66836,20220601,1515,28012.34224
100,20220602,1045,28090.63725,20220602,1500,28007.28189
100,20220603,0930,27849.87802,20220603,1430,28192.83902
-100,20220606,0945,28424.83762,20220606,1000,28330.25714
100,20220606,1115,28288.54314,20220606,1145,28351.62249
-100,20220606,1200,28299.79101,20220606,1300,28206.87486
100,20220606,1415,28189.77923,20220606,1430,28220.48666
100,20220608,1100,28219.80974,20220608,1300,28350.33645
